trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1406,False,"{'a': 0.05991575690386449, 'e': 0.05991575690386449}",25,13,22.781192085019764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.05979592539005676, 'e': 0.05979592539005676}",25,16,16.745946219385324,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.05967633353927665, 'e': 0.05967633353927665}",25,12,11.519997573864991,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1409,False,"{'a': 0.059556980872198094, 'e': 0.059556980872198094}",20,3,29.04108485778453,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.0594378669104537, 'e': 0.0594378669104537}",25,16,18.15040994870611,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.059318991176632786, 'e': 0.059318991176632786}",20,10,-35.15620393240154,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1412,False,"{'a': 0.05920035319427952, 'e': 0.05920035319427952}",20,16,5.668804416849198,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.059081952487890964, 'e': 0.059081952487890964}",20,12,3.25399504704518,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1414,False,"{'a': 0.058963788582915184, 'e': 0.058963788582915184}",25,14,23.620920573474997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.05884586100574935, 'e': 0.05884586100574935}",20,9,18.851802466884887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.05872816928373785, 'e': 0.05872816928373785}",20,6,27.845075631095963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.058610712945170375, 'e': 0.058610712945170375}",30,24,10.591667588972879,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.05849349151928004, 'e': 0.05849349151928004}",20,10,17.882167600949334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.05837650453624148, 'e': 0.05837650453624148}",20,10,-22.105532815851227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1420,False,"{'a': 0.058259751527168994, 'e': 0.058259751527168994}",20,9,18.869472445988546,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.05814323202411466, 'e': 0.05814323202411466}",25,16,3.072228039941943,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1422,False,"{'a': 0.05802694556006643, 'e': 0.05802694556006643}",25,10,26.18641744373191,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.05791089166894629, 'e': 0.05791089166894629}",35,16,37.63982518606726,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.0577950698856084, 'e': 0.0577950698856084}",20,11,13.750772786467602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.05767947974583718, 'e': 0.05767947974583718}",30,18,23.24208352742218,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.057564120786345506, 'e': 0.057564120786345506}",20,8,1.3267830233630549,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1427,False,"{'a': 0.057448992544772814, 'e': 0.057448992544772814}",25,4,32.52879640237406,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.057334094559683274, 'e': 0.057334094559683274}",30,0,45.1349847412689,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1429,False,"{'a': 0.0572194263705639, 'e': 0.0572194263705639}",35,14,3.9205057999820125,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
1430,False,"{'a': 0.057104987517822774, 'e': 0.057104987517822774}",20,5,25.810661961831276,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.056990777542787134, 'e': 0.056990777542787134}",20,14,10.643187955350632,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.05687679598770156, 'e': 0.05687679598770156}",20,10,17.873479766510954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.05676304239572615, 'e': 0.05676304239572615}",20,8,21.8830141523589,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.0566495163109347, 'e': 0.0566495163109347}",20,6,23.848630384440693,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.05653621727831283, 'e': 0.05653621727831283}",20,12,18.907272177151416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.056423144843756205, 'e': 0.056423144843756205}",25,15,17.009625421908453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.056310298554068695, 'e': 0.056310298554068695}",20,14,11.552753363584587,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.056197677956960554, 'e': 0.056197677956960554}",25,14,9.130599495783155,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1439,False,"{'a': 0.056085282601046636, 'e': 0.056085282601046636}",20,14,-2.608763871326257,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1440,False,"{'a': 0.05597311203584454, 'e': 0.05597311203584454}",25,13,1.6389100511286465,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1441,False,"{'a': 0.055861165811772855, 'e': 0.055861165811772855}",25,17,15.682544532109953,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.055749443480149305, 'e': 0.055749443480149305}",20,6,15.805449839888993,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.05563794459318901, 'e': 0.05563794459318901}",25,8,32.68971711439843,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.05552666870400263, 'e': 0.05552666870400263}",30,20,6.56902862934099,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1445,False,"{'a': 0.055415615366594624, 'e': 0.055415615366594624}",30,22,16.497900299812194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.055304784135861436, 'e': 0.055304784135861436}",20,2,20.632932679654132,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.05519417456758971, 'e': 0.05519417456758971}",20,8,22.630892322399266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.055083786218454535, 'e': 0.055083786218454535}",20,13,12.776398948172057,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.05497361864601762, 'e': 0.05497361864601762}",30,18,21.57157834367268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.05486367140872559, 'e': 0.05486367140872559}",30,13,32.998364027032956,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.05475394406590814, 'e': 0.05475394406590814}",20,9,19.25709678970924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.05464443617777632, 'e': 0.05464443617777632}",25,3,35.0586628932224,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.05453514730542077, 'e': 0.05453514730542077}",20,16,7.116501250665451,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.054426077010809926, 'e': 0.054426077010809926}",20,9,21.345905944449147,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.054317224856788304, 'e': 0.054317224856788304}",30,12,35.730041669366635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.05420859040707473, 'e': 0.05420859040707473}",20,16,8.543994780783926,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.05410017322626058, 'e': 0.05410017322626058}",25,13,22.468765051055335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.05399197287980806, 'e': 0.05399197287980806}",30,6,33.46146273351632,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.053883988934048443, 'e': 0.053883988934048443}",20,10,9.21782322900151,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1460,False,"{'a': 0.05377622095618034, 'e': 0.05377622095618034}",25,9,27.08917937503117,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.053668668514267985, 'e': 0.053668668514267985}",25,16,15.296906122052258,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.05356133117723945, 'e': 0.05356133117723945}",20,6,22.941286178146616,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.05345420851488497, 'e': 0.05345420851488497}",20,12,15.631574154642916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.053347300097855196, 'e': 0.053347300097855196}",25,14,8.397370181798781,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1465,False,"{'a': 0.053240605497659486, 'e': 0.053240605497659486}",20,10,18.30761087970112,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.05313412428666417, 'e': 0.05313412428666417}",20,16,8.19523382654524,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.05302785603809084, 'e': 0.05302785603809084}",25,8,22.288469934319476,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1468,False,"{'a': 0.05292180032601466, 'e': 0.05292180032601466}",25,11,12.790735627743695,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1469,False,"{'a': 0.05281595672536263, 'e': 0.05281595672536263}",25,17,14.660407833713315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.0527103248119119, 'e': 0.0527103248119119}",25,7,17.519839837790435,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1471,False,"{'a': 0.05260490416228808, 'e': 0.05260490416228808}",25,15,19.697830112245107,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.052499694353963504, 'e': 0.052499694353963504}",30,21,18.480519443081462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.052394694965255575, 'e': 0.052394694965255575}",35,25,21.005816646095965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.05228990557532506, 'e': 0.05228990557532506}",35,17,31.355551636421012,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.052185325764174416, 'e': 0.052185325764174416}",20,16,7.217160475450995,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.052080955112646064, 'e': 0.052080955112646064}",35,21,29.29942065429011,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.051976793202420775, 'e': 0.051976793202420775}",20,16,8.070192025084332,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.05187283961601594, 'e': 0.05187283961601594}",20,7,21.14099354303508,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.0517690939367839, 'e': 0.0517690939367839}",20,16,6.4508888799861035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.05166555574891033, 'e': 0.05166555574891033}",25,9,35.6743685338751,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.051562224637412515, 'e': 0.051562224637412515}",25,16,9.111135727593762,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.05145910018813769, 'e': 0.05145910018813769}",25,6,30.1818799344888,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.051356181987761415, 'e': 0.051356181987761415}",25,11,26.991538378572226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.05125346962378589, 'e': 0.05125346962378589}",20,12,14.337646591155375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.051150962684538316, 'e': 0.051150962684538316}",25,16,17.690403030459777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.051048660759169244, 'e': 0.051048660759169244}",20,15,-3.231587151009731,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.0509465634376509, 'e': 0.0509465634376509}",20,0,28.848142419600077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.0508446703107756, 'e': 0.0508446703107756}",25,9,23.242112340442393,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.05074298097015405, 'e': 0.05074298097015405}",25,13,22.731690185625773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.05064149500821374, 'e': 0.05064149500821374}",35,18,23.21077977849186,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1491,False,"{'a': 0.05054021201819731, 'e': 0.05054021201819731}",25,8,33.78164363873974,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.05043913159416092, 'e': 0.05043913159416092}",20,8,18.740297934651544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.050338253330972596, 'e': 0.050338253330972596}",20,12,13.400611965100754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.050237576824310654, 'e': 0.050237576824310654}",25,8,32.71723754316199,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.05013710167066203, 'e': 0.05013710167066203}",20,14,11.4525789262566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.0500368274673207, 'e': 0.0500368274673207}",20,12,18.467609892447147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.04993675381238606, 'e': 0.04993675381238606}",25,18,12.048282206516369,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.04983688030476129, 'e': 0.04983688030476129}",30,19,19.64969117671533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.04973720654415177, 'e': 0.04973720654415177}",30,11,26.807114604266825,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.04963773213106346, 'e': 0.04963773213106346}",25,20,10.521386304978495,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.04953845666680134, 'e': 0.04953845666680134}",20,16,10.070252503835285,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.04943937975346774, 'e': 0.04943937975346774}",25,8,26.279258521599754,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.0493405009939608, 'e': 0.0493405009939608}",25,13,24.352733001666728,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.04924181999197288, 'e': 0.04924181999197288}",30,22,12.942594064040513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.049143336351988934, 'e': 0.049143336351988934}",20,6,24.06561234586519,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.049045049679284955, 'e': 0.049045049679284955}",25,16,4.7594618172207195,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1507,False,"{'a': 0.04894695957992638, 'e': 0.04894695957992638}",25,12,25.337831863765786,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.04884906566076653, 'e': 0.04884906566076653}",25,11,29.418226973500612,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.048751367529445, 'e': 0.048751367529445}",20,16,8.99961273927391,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.04865386479438611, 'e': 0.04865386479438611}",25,15,22.37534727599214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.048556557064797334, 'e': 0.048556557064797334}",25,17,17.601437700338177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.048459443950667744, 'e': 0.048459443950667744}",20,12,13.846147584138313,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.04836252506276641, 'e': 0.04836252506276641}",25,12,27.070798453273063,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.04826580001264087, 'e': 0.04826580001264087}",20,15,9.93190408799051,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.04816926841261559, 'e': 0.04816926841261559}",25,14,-35.37708719019222,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1516,False,"{'a': 0.04807292987579036, 'e': 0.04807292987579036}",20,14,12.157498833668381,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.047976784016038776, 'e': 0.047976784016038776}",20,16,8.38400333612829,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.0478808304480067, 'e': 0.0478808304480067}",30,13,18.5305914732831,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1519,False,"{'a': 0.04778506878711069, 'e': 0.04778506878711069}",20,11,18.269301254973705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.04768949864953646, 'e': 0.04768949864953646}",20,6,27.946386263915425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.04759411965223739, 'e': 0.04759411965223739}",25,13,25.64223867221633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.04749893141293292, 'e': 0.04749893141293292}",30,19,9.760404098476716,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1523,False,"{'a': 0.04740393355010705, 'e': 0.04740393355010705}",25,8,-10.73851820619416,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1524,False,"{'a': 0.04730912568300684, 'e': 0.04730912568300684}",25,20,8.795995208924097,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.04721450743164082, 'e': 0.04721450743164082}",30,16,25.584060944190274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.047120078416777546, 'e': 0.047120078416777546}",25,8,20.829247008558067,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1527,False,"{'a': 0.04702583825994399, 'e': 0.04702583825994399}",30,12,-9.283920310788666,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1528,False,"{'a': 0.0469317865834241, 'e': 0.0469317865834241}",25,20,8.721264941092993,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.04683792301025725, 'e': 0.04683792301025725}",30,22,11.650440779078286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.04674424716423674, 'e': 0.04674424716423674}",35,13,40.49565734257349,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.04665075866990826, 'e': 0.04665075866990826}",20,10,20.505537547856047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.04655745715256845, 'e': 0.04655745715256845}",25,0,39.41919437559424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1533,False,"{'a': 0.04646434223826331, 'e': 0.04646434223826331}",25,18,13.44201394444465,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.04637141355378678, 'e': 0.04637141355378678}",20,15,10.08294239336376,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.04627867072667921, 'e': 0.04627867072667921}",25,17,15.219526998326803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.04618611338522585, 'e': 0.04618611338522585}",30,13,27.039603729076088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.0460937411584554, 'e': 0.0460937411584554}",20,14,9.547547034846202,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.046001553676138486, 'e': 0.046001553676138486}",20,16,6.727049168979513,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.04590955056878621, 'e': 0.04590955056878621}",20,8,20.212288458864894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.045817731467648636, 'e': 0.045817731467648636}",30,16,11.070618684867888,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1541,False,"{'a': 0.04572609600471334, 'e': 0.04572609600471334}",35,19,17.590763056661405,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.045634643812703914, 'e': 0.045634643812703914}",20,16,10.287049378033545,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.045543374525078506, 'e': 0.045543374525078506}",25,9,10.681053344376743,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1544,False,"{'a': 0.04545228777602835, 'e': 0.04545228777602835}",25,17,16.441122083626478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.04536138320047629, 'e': 0.04536138320047629}",20,12,4.073317360878999,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1546,False,"{'a': 0.04527066043407534, 'e': 0.04527066043407534}",25,11,22.606898715761293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.04518011911320719, 'e': 0.04518011911320719}",25,15,15.240420979197001,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.045089758874980776, 'e': 0.045089758874980776}",20,0,34.31667536151165,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1549,False,"{'a': 0.04499957935723081, 'e': 0.04499957935723081}",20,10,16.295559037343942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.044909580198516354, 'e': 0.044909580198516354}",20,14,10.717620467130093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.04481976103811932, 'e': 0.04481976103811932}",20,16,8.080249982647704,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.04473012151604308, 'e': 0.04473012151604308}",20,11,18.846055845067397,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.044640661273010994, 'e': 0.044640661273010994}",35,17,33.03020239481779,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.04455137995046497, 'e': 0.04455137995046497}",25,18,9.977230386772531,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.044462277190564045, 'e': 0.044462277190564045}",20,0,33.53378776010665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1556,False,"{'a': 0.04437335263618292, 'e': 0.04437335263618292}",25,7,30.97765437432412,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.04428460593091055, 'e': 0.04428460593091055}",30,4,32.06291166110427,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'a': 0.044196036719048724, 'e': 0.044196036719048724}",35,17,23.049889042710596,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1559,False,"{'a': 0.04410764464561063, 'e': 0.04410764464561063}",20,11,17.058087127364182,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.04401942935631941, 'e': 0.04401942935631941}",35,19,31.38733702054641,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.04393139049760677, 'e': 0.04393139049760677}",20,12,15.43385127938575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.043843527716611555, 'e': 0.043843527716611555}",30,0,31.12154585929622,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1563,False,"{'a': 0.04375584066117833, 'e': 0.04375584066117833}",30,16,26.176265535558183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.04366832897985597, 'e': 0.04366832897985597}",25,18,12.439847071557555,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.043580992321896266, 'e': 0.043580992321896266}",25,14,20.35427537342102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.04349383033725247, 'e': 0.04349383033725247}",30,19,-23.382047009409195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1567,False,"{'a': 0.04340684267657797, 'e': 0.04340684267657797}",20,12,13.615554470855704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.04332002899122481, 'e': 0.04332002899122481}",20,16,8.983012841954388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.04323338893324236, 'e': 0.04323338893324236}",25,20,11.861737122304383,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.043146922155375876, 'e': 0.043146922155375876}",25,0,15.200229632483152,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1571,False,"{'a': 0.04306062831106512, 'e': 0.04306062831106512}",30,20,20.943465382608714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.042974507054442994, 'e': 0.042974507054442994}",25,16,14.882818208308924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.042888558040334104, 'e': 0.042888558040334104}",25,0,27.16800538052723,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.042802780924253436, 'e': 0.042802780924253436}",35,27,15.733295323246066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.04271717536240493, 'e': 0.04271717536240493}",20,8,22.521942488272884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.04263174101168012, 'e': 0.04263174101168012}",20,14,11.626565029502729,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.04254647752965676, 'e': 0.04254647752965676}",25,15,20.936373653759954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
